utc_timestamp,hour,horizon_hours,objective_value,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-01-25 19:00:00+01:00,19,24,11.164371378510046,56066.57,0.0,8881.0,2328.9475,44856.6225,2.804539950872284,4.3966920807434186e-07,-2.804539511203076,39.75162972867106,42.415942228363505,44859.4270395112
2025-01-25 20:00:00+01:00,20,24,10.88072837236578,53312.2175,0.0,7819.4275,2100.07,43392.72,8.204981244955828,18.326326285886026,10.121345040930198,42.415942228363505,30.919804630255765,43382.598654959074
2025-01-25 21:00:00+01:00,21,24,10.483048899691642,51075.67,0.0,7015.45,1871.6,42188.62,6.099179096683091,9.274056900229752e-07,-6.099178169277401,30.919804630255765,36.71402381800369,42194.71917816928
2025-01-25 22:00:00+01:00,22,24,10.050229965654996,49404.495,0.0,6444.4525,1656.62,41303.4225,3.6271204357985467,3.96999692268607e-07,-3.6271200387988545,36.71402381800369,40.159787824960986,41307.0496200388
2025-01-25 23:00:00+01:00,23,24,9.6012267630433,46966.625,0.0,6225.0475,1458.5225,39283.055,2.3542879898335305,5.733761866457062e-07,-2.354287416457344,40.159787824960986,42.39636082350386,39285.409287416456
2025-01-26 00:00:00+01:00,0,24,9.157087242490347,44606.345,0.0,7676.405000000001,721.9875,36207.9525,1.9842194206040378,4.112537283870654e-07,-1.9842190093503094,42.39636082350386,44.28136885180047,36209.93671900935
2025-01-26 01:00:00+01:00,1,24,8.78473845677269,42709.6825,0.0,8072.9725,419.8175,34216.89250000001,7.947567485937113,17.274998452930458,9.327430966993344,44.28136885180047,33.6473490590688,34207.565069033015
2025-01-26 02:00:00+01:00,2,24,8.416191272695833,41639.66,0.0,8409.4925,275.605,32954.5625,5.858016903271088,5.255009500678184e-07,-5.858016377770138,33.6473490590688,39.212464579549895,32960.42051637777
2025-01-26 03:00:00+01:00,3,24,8.070438704161841,41237.365,0.0,9054.2425,227.4725,31955.649999999998,3.9614960249462583,1.401211360472559e-07,-3.9614958848251223,39.212464579549895,42.97588566054535,31959.611495884823
2025-01-26 04:00:00+01:00,4,24,7.73647153813057,41344.5325,0.0,9786.3625,230.7,31327.47,2.739248755204344,1.3971443061955514e-08,-2.7392487412329007,42.97588566054535,45.57817198381725,31330.209248741234
2025-01-26 05:00:00+01:00,5,24,7.413142642619846,41507.6125,0.0,10262.66,258.5875,30986.365,1.9577968227777183,1.4050308346247683e-06,-1.9577954177468837,45.57817198381725,47.43807749886475,30988.32279541775
2025-01-26 06:00:00+01:00,6,24,7.107576828083261,41627.1,0.0,10405.0175,345.1475,30876.934999999998,1.4890134701834292,9.164338502224856e-07,-1.489012553749579,47.43807749886475,48.852639352459285,30878.424012553747
2025-01-26 07:00:00+01:00,7,24,6.852580634602035,43263.6,4.415,10040.9075,507.725,32710.552499999998,7.612557157504855,14.946342492195388,7.333785334690533,48.852639352459285,40.351576547496556,32703.21871466531
2025-01-26 08:00:00+01:00,8,24,6.582937871899263,45942.9625,481.12,9760.5275,730.2524999999999,34971.0625,3.6719207464151555,6.45148943611535e-07,-3.671920101266212,40.351576547496556,43.839900593136015,34974.73442010127
2025-01-26 09:00:00+01:00,9,24,6.293768780869737,49529.4675,2480.6,9496.23,973.6675,36578.969999999994,1.7278572588434078,6.813472487041802e-07,-1.7278565774961592,43.839900593136015,45.4813642893099,36580.69785657749
2025-01-26 10:00:00+01:00,10,24,5.968909809806039,51619.785,5293.16,9246.72,1238.075,35841.83,7.781872504010686,16.598607498098314,8.816734994087629,45.4813642893099,35.401924742292636,35833.01326500592
2025-01-26 11:00:00+01:00,11,24,5.631129411965201,53088.9375,7933.612500000001,8806.6875,1482.91,34865.72749999999,5.004222321008807,4.860206479199158e-07,-5.004221834988159,35.401924742292636,40.15593544667608,34870.731721834985
2025-01-26 12:00:00+01:00,12,24,5.32496850436655,52975.375,9870.0875,8207.5075,1754.7975,33142.9825,3.591246411864802,2.1266511383066313e-07,-3.5912461991996882,40.15593544667608,43.56761931903245,33146.573746199196
2025-01-26 13:00:00+01:00,13,24,5.05951284237303,51232.115,10305.925,7661.5225,2069.175,31195.492500000004,3.002229739743492,2.9284607309527413e-07,-3.002229446897419,43.56761931903245,46.41973727107832,31198.494729446902
2025-01-26 14:00:00+01:00,14,24,4.8434506565638955,49973.0225,8985.425,6954.4625,2263.7425,31769.3925,2.016507524671724,7.437444568117512e-08,-2.0165074502972784,46.41973727107832,48.33541934333653,31771.4090074503
2025-01-26 15:00:00+01:00,15,24,4.673683803961772,49691.5275,5449.4475,6228.8875,2505.9575,35507.235,7.6197452159047145,15.153428833200849,7.533683617296134,48.33541934333653,39.623199571837674,35499.70131638271
