year,variable,hour,n,mean_error,std_error,mae,rmse,min_error,max_error,p50,p75,p90,p95,p99
2023,wind_offshore,17,365,-132.76582876712328,831.498124075837,618.7796369863014,840.9052734014698,-3273.2475,2417.8475,-113.7625,296.6725000000001,932.1525000000001,1268.6104999999995,1922.1073000000065
2023,wind_offshore,18,365,-124.91273972602738,834.920950884711,634.9345205479451,843.081456890314,-2961.5575,2557.855,-142.98750000000007,351.9625000000001,923.6249999999999,1278.2755,2006.639200000001
2023,wind_offshore,19,365,-94.48775342465756,835.5951376716491,626.8913424657535,839.7822576354222,-2655.6075,2613.2374999999997,-102.51750000000004,326.3699999999999,1030.306000000001,1483.4214999999997,2091.7241000000013
2023,wind_offshore,20,365,-85.32393150684932,833.3305987010876,627.0452602739725,836.5509458408122,-2758.615,2583.285,-117.72249999999984,244.14,968.9275000000005,1571.9999999999998,2246.1935000000026
2023,wind_offshore,21,365,-102.30756164383564,861.7701331845086,649.9190410958904,866.6486878859181,-2543.1425,2793.3025,-105.80000000000018,319.01750000000015,961.6015000000003,1593.7405000000008,2347.948500000001
2023,wind_offshore,22,365,-67.59750684931508,862.3630818580418,652.9423972602739,863.8298765361177,-2136.4375,3664.1675,-64.69000000000005,329.88249999999994,999.8215000000004,1593.6395000000002,2253.205700000001
2023,wind_offshore,23,364,-11.731572802197816,898.0332395604805,658.4492925824176,896.87555967497,-2369.8575,4093.575,-57.75125000000003,383.60749999999973,1081.9949999999997,1734.1362500000007,2499.538525000001
2023,load,0,365,-54.87467808219148,2418.967589018021,2016.6613082191782,2416.274856600488,-7024.625,7176.915000000001,-189.47499999999857,1737.2774999999965,3132.751000000004,3651.204,5080.326300000003
2023,load,1,365,-22.872739726027206,2361.8374284392667,1953.801397260274,2358.7107182842146,-6134.102500000001,6953.580000000002,-57.044999999998254,1843.979999999996,2999.5420000000017,3609.522000000003,5006.1355000000085
2023,load,2,365,-15.617417808218974,2337.238267931618,1924.2479657534243,2334.0866245263087,-6633.547500000001,6602.1500000000015,-76.08499999999913,1736.1425000000015,2966.498499999999,3654.4139999999984,4911.875300000005
2023,load,3,365,118.03569178082215,2296.507986509991,1891.3411438356163,2296.3954758451123,-6687.855000000003,5944.830000000002,47.63999999999942,1859.125,3164.555499999997,3641.2605000000012,5247.233400000002
2023,load,4,365,411.4023972602742,2155.9582694595465,1782.5657260273972,2191.9565045836275,-5740.010000000002,5816.1875,316.7749999999942,1936.822500000002,3295.892000000001,3788.5230000000033,5251.015300000005
2023,load,5,365,405.05639041095895,2007.9731436686282,1653.0112534246573,2045.7224567163416,-5370.864999999998,6070.907500000001,357.0900000000038,1820.3175000000049,2952.4225000000006,3703.679500000001,5074.119100000004
2023,load,6,365,-57.36743835616428,2222.9411037998643,1795.0389178082191,2220.635023541574,-5602.192499999997,7296.364999999998,-109.87999999999738,1388.1524999999965,2727.909500000001,3428.1320000000023,5830.321700000008
2023,load,7,365,-287.05442465753435,2500.647964908806,2002.7709589041094,2513.664321675602,-6278.989999999998,8584.357500000006,-176.29999999999563,1402.3375000000017,2639.172000000001,3486.037500000003,6301.336200000017
2023,load,8,365,-349.93098630137007,2496.70976448987,2012.8339726027398,2517.723792964923,-6320.8825,8754.192499999997,-228.6800000000003,1334.8574999999985,2515.4844999999946,3358.8610000000062,6298.722500000021
2023,load,9,365,-32.50522602739702,2360.615783055082,1901.3139657534243,2357.603936797695,-5517.382499999992,7946.384999999995,-3.992499999993015,1665.4024999999965,2728.089499999997,3491.151000000009,5962.234700000011
2023,load,10,365,337.79181506849255,2368.811910670477,1937.2144315068492,2389.5605948284942,-5420.762499999997,8375.849999999999,410.0625,1990.2425000000003,3257.3875000000007,4128.071000000001,5925.992199999999
2023,load,11,365,595.4506575342468,2414.341355455212,2015.9333013698633,2483.4725048131036,-5106.437500000007,8371.949999999997,511.7149999999965,2255.159999999996,3730.8514999999993,4717.623499999998,6298.345000000006
2023,load,12,365,911.3046232876703,2338.534745637818,1997.277719178082,2506.8382497947673,-5173.7850000000035,8247.432499999995,693.1925000000047,2585.7300000000105,3861.5715000000027,4844.851999999996,6255.222000000001
2023,load,13,365,1132.5774452054795,2356.7189143532496,2065.511705479452,2611.826742428232,-5347.457500000004,8568.367499999993,1059.7174999999988,2768.895000000004,4073.7700000000004,5145.627,6869.586300000014
2023,load,14,365,1134.3341849315068,2347.3796104177272,2078.7657191780822,2604.1905968483716,-5527.0999999999985,8245.057500000003,1110.5175000000015,2624.0325000000084,4114.205000000006,5096.363500000003,6271.763700000003
2023,load,15,365,878.0616232876714,2385.458942147639,2028.2899931506847,2538.8612413090136,-5714.557500000003,7674.774999999994,942.7000000000044,2360.9925000000003,3884.3585000000044,4763.069000000002,6188.6352
2023,load,16,365,472.3931575342469,2477.7176668874167,2031.7107328767122,2519.0118541958873,-5965.962499999994,7065.000000000007,548.7324999999983,2131.090000000004,3526.427000000003,4489.989000000003,5444.011
2023,load,17,365,8.258472602739802,2426.6926363616635,1965.1255821917805,2423.380191659355,-6461.779999999999,7182.977500000001,56.74250000000029,1659.0049999999974,3061.4980000000014,3914.919000000002,5010.421500000001
2023,load,18,365,-218.31389726027336,2272.9424158312777,1889.944321917808,2280.3013017229096,-5990.830000000002,5623.889999999999,-215.77999999999884,1422.4449999999924,2779.44150000001,3288.3530000000064,4692.701200000007
2023,load,19,365,-317.9749520547943,2270.97501643808,1891.6670068493152,2290.0449626519007,-6035.384999999995,6101.9749999999985,-253.49250000000757,1332.2225000000035,2620.842500000004,3363.834500000005,4615.7366999999995
2023,load,20,365,-286.5572328767124,2302.5832180805337,1919.2398356164385,2317.2135851724533,-6150.3375000000015,5892.080000000002,-209.76250000000437,1389.5550000000003,2748.8279999999986,3272.230500000004,4402.117899999999
2023,load,21,365,-345.01360958904087,2368.134508019705,1982.0909794520546,2389.9227786810916,-5825.064999999995,6639.2874999999985,-402.53749999999854,1485.4100000000035,3040.568000000001,3358.8309999999988,4546.198100000002
2023,load,22,365,-251.81954109589026,2346.6042449416937,1956.9847465753421,2356.878894054306,-5002.020000000004,6855.679999999993,-256.4649999999965,1551.8499999999983,2920.071499999999,3442.984499999998,4888.220000000002
2023,load,23,364,-42.70642170329673,2327.704496434304,1937.7848145604398,2324.897174876799,-4749.362500000003,6590.037499999991,-79.5412499999984,1813.6231249999983,3168.378749999997,3558.536749999997,4698.092475000004
2024,solar,0,366,-6.459549180327868,4.447645078944541,6.459549180327868,7.839213890397359,-25.9525,-2.28,-4.9725,-3.265,-2.9362500000000002,-2.7456250000000004,-2.497375
2024,solar,1,366,-6.060423497267759,4.223697419163907,6.060423497267759,7.38373961648457,-24.0625,-2.0675,-4.52,-3.158125,-2.8175,-2.65625,-2.3456249999999987
2024,solar,2,366,-5.681564207650273,4.042080739855393,5.681564207650273,6.969501278452799,-23.7825,-2.0149999999999997,-4.0,-3.033125,-2.70625,-2.429375,-2.166874999999999
2024,solar,3,366,-5.657254098360656,4.122986603817327,5.657254098360656,6.996934833399659,-23.445,-1.9125,-3.9425,-2.903125,-2.5475,-2.3475,-2.175
2024,solar,4,366,-6.069036885245901,4.96865284634979,6.3956215846994535,7.839213455817766,-23.39,43.77,-5.07125,-3.2556249999999998,-2.8325,-2.543125,1.2311250000001117
2024,solar,5,366,-22.24978142076503,36.74875860758656,23.381871584699454,42.916596093899216,-243.1675,88.08749999999998,-7.199999999999999,-3.635625,-3.0075000000000003,-2.678125,13.35312500000029
2024,solar,6,366,-8.94429644808743,104.83507029847661,53.344269125683056,105.07313648165363,-576.9499999999998,651.1425000000002,-6.96875,-2.865625,67.14249999999993,170.09937500000024,343.1813750000011
2024,solar,7,366,40.98400273224043,390.6018057397062,219.58397540983603,392.2149943974929,-1148.4449999999997,2433.7400000000007,-2.5362500000000012,129.9893750000001,372.5575000000009,563.8618750000003,1493.8885000000032
2024,solar,8,366,170.64820355191262,838.0088982134159,606.1565505464481,854.0848802429299,-2457.210000000001,4315.847500000002,148.69499999999897,564.9918750000006,1077.670000000001,1505.0768750000009,2541.1983750000036
2024,solar,9,366,203.99594945355187,1404.1760980130427,1067.62212431694,1417.01717506431,-3893.055,5957.8499999999985,228.93375000000103,1021.401874999998,1802.2675,2312.694375,3865.8938749999998
2024,solar,10,366,185.5698087431694,1894.963627447857,1438.9937021857925,1901.4500088597094,-5979.994999999999,7409.225,214.54125,1191.6650000000022,2508.6799999999994,3351.171875000001,5069.661375000014
2024,solar,11,366,236.2575,2188.4502767059503,1702.1116939890715,2198.191679737463,-6972.1275000000005,7792.57,235.9024999999965,1542.3962499999998,2969.798750000001,4032.115,5423.511
2024,solar,12,366,332.76866120218585,2273.707871362398,1778.2399180327868,2294.8545646831585,-6740.76,7552.002500000002,339.84250000000065,1662.2843750000009,3163.0175000000017,4062.2275,6238.049000000035
2024,solar,13,366,420.10640027322387,2233.4165660552067,1749.3385314207653,2269.583688951055,-6151.299999999999,9114.4525,389.5075000000006,1802.3725000000006,3237.6100000000006,4073.664374999999,6135.973125000006
2024,solar,14,366,382.34875683060113,2062.805281759516,1607.4120355191255,2095.168266918561,-5679.377499999999,9135.392500000002,350.87999999999874,1621.8737499999997,2945.56625,3512.901250000001,5199.138750000013
2024,solar,15,366,295.3724521857922,1744.387044075386,1318.774706284153,1766.8664772521863,-4832.802500000002,7786.867499999997,351.91749999999865,1214.9031249999996,2321.6200000000003,3083.4487500000005,4780.346000000016
2024,solar,16,366,149.29788251366128,1382.8508859326878,943.5978005464481,1389.0074265708058,-4240.7075,5995.1675,70.2775,745.1374999999996,1791.8312499999997,2311.4368750000003,4298.399000000009
2024,solar,17,366,41.636700819672164,968.2589580583985,600.5409084699454,967.8313282177834,-3309.1275000000023,4570.004999999999,-4.71125,339.4918749999998,1149.4649999999983,1765.1699999999996,2942.6066250000003
2024,solar,18,366,17.037855191256774,547.3494217459197,313.40215846994533,546.8666403119995,-1949.2650000000012,2743.989999999998,-7.01875,122.66499999999905,649.4537500000001,955.1762499999988,1622.8578750000015
2024,solar,19,366,16.236188524590144,248.28322986634512,128.39607923497272,248.47484437062607,-884.3875000000003,1252.8724999999995,-9.17625,1.2874999999999999,232.6637499999997,553.6893750000002,897.5746250000019
2024,solar,20,366,-16.384815573770492,69.6269880600808,37.42205601092896,71.43622310542196,-384.165,334.84000000000015,-8.73125,-3.948125,16.356249999999996,60.82125000000008,224.52025000000012
2024,solar,21,366,-12.344064207650273,20.702869424126728,14.50063524590164,24.079320199154612,-147.48000000000002,52.2175,-6.8675,-3.5300000000000002,-2.14625,5.186874999999999,26.4998750000004
2024,solar,22,366,-7.3723292349726774,5.187027455441039,7.399296448087432,9.010159851515587,-28.8,3.3149999999999995,-5.67625,-3.54125,-2.97875,-2.76,-1.7622499999999932
2024,solar,23,365,-6.528136986301369,4.616595945801148,6.528136986301369,7.991942127706053,-25.91,-2.4525,-4.92,-3.2575,-2.9105,-2.7685,-2.5498
2024,wind_onshore,0,366,-148.59679644808728,1175.1926318496173,888.306618852459,1182.9561671801216,-3616.459999999999,4999.862500000003,-78.43124999999947,508.3575000000008,1112.9887500000004,1774.800000000001,3189.4237500000067
2024,wind_onshore,1,366,-118.88112021857921,1198.9391464919438,895.7470901639344,1203.1875684394772,-3605.0599999999977,5005.329999999998,-103.02374999999847,482.90062500000033,1105.6662499999984,1909.639375000001,3412.132375000007
2024,wind_onshore,2,366,-53.18074453551914,1249.2320827122605,928.9471926229508,1248.657321329345,-3540.535,4719.870000000003,-44.24375000000009,567.2400000000002,1316.2112500000003,1994.995,3759.361125000007
2024,wind_onshore,3,366,17.937472677595583,1306.4920445086857,962.5859562841529,1304.8292974362657,-4064.5374999999985,5185.75,12.643750000000182,645.5043749999986,1484.6812499999992,2477.596875000001,3773.90712500001
2024,wind_onshore,4,366,53.274296448087334,1353.0649231357713,991.212137978142,1352.2650231855544,-4913.942499999999,5485.857499999998,12.36999999999989,708.4374999999997,1432.03625,2638.79,4049.3886249999996
2024,wind_onshore,5,366,-41.108128415300556,1347.6061358020818,974.8522814207652,1346.3915891274303,-5328.15,5359.9074999999975,-98.66625000000022,581.0625,1301.1437499999993,2690.706875000001,3943.6946249999996
2024,wind_onshore,6,366,-255.13628415300556,1384.7533118750039,1025.0680191256831,1406.1995139995515,-4814.452500000001,5632.934999999998,-257.9475000000002,359.09750000000076,1269.5474999999997,2506.155624999999,3839.5021249999995
2024,wind_onshore,7,366,-206.99419398907105,1413.124169130023,1026.1196584699453,1426.292553572573,-4973.424999999999,4592.567499999997,-234.38750000000095,376.8568749999997,1460.2237500000015,2483.465624999999,3986.734750000002
2024,wind_onshore,8,366,-3.866243169399002,1459.1581448327333,1055.406693989071,1457.1685250017722,-5144.7125,4731.982499999998,48.91625000000067,717.5825000000002,1687.0025,2366.5231250000015,3980.6963750000086
2024,wind_onshore,9,366,175.1909631147542,1358.7748189110125,993.2587773224043,1368.1799703331487,-4545.2249999999985,4842.582499999997,139.89250000000038,886.913125,1862.6500000000005,2478.7924999999996,3466.1468750000017
2024,wind_onshore,10,366,236.61973360655736,1381.7574476400878,988.8996516393441,1400.009286551222,-4564.5,6662.047500000001,67.2974999999991,907.0068749999998,2022.931250000001,2565.1593749999984,4259.274625000005
2024,wind_onshore,11,366,213.14127049180317,1547.6568853821616,1083.1554234972677,1560.1687919772223,-4674.807499999999,6937.415000000001,70.70749999999998,890.1243749999999,2237.628749999999,2867.6262499999993,4696.888125000002
2024,wind_onshore,12,366,165.5262841530055,1656.9598393103001,1144.583975409836,1662.9532315266858,-4613.370000000001,8071.0374999999985,8.987499999999727,776.4843749999995,2219.1412499999997,2896.909375,4937.033750000008
2024,wind_onshore,13,366,293.4376024590165,1794.9548237786582,1210.0122882513663,1816.3605209497948,-3992.2800000000007,11887.53,86.34124999999995,984.8587499999975,2543.1624999999995,3340.7075,5262.355125000015
2024,wind_onshore,14,366,362.328381147541,1858.5025802629013,1242.2262773224045,1890.9987972397212,-4696.59,12429.1525,119.18749999999966,993.8618750000005,2544.255000000001,3398.4549999999954,6368.493250000011
2024,wind_onshore,15,366,188.70351092896178,1794.926955183216,1241.209139344262,1802.3787501379784,-6510.5275,8956.085000000003,73.99124999999958,947.2400000000034,2270.1987499999996,3118.1606249999986,5080.994500000004
2024,wind_onshore,16,366,-46.341010928961865,1668.254795952904,1167.4831420765029,1666.618590444711,-8054.627499999999,6261.3499999999985,-11.773750000000291,705.329375,1738.15875,2523.113749999999,4338.415375000007
2024,wind_onshore,17,366,-219.77398907103824,1718.6928125507673,1206.8656147540985,1730.3568451453275,-8914.84,5232.682499999999,-77.12374999999975,603.1456249999998,1490.841250000001,2652.856875,4908.192625
2024,wind_onshore,18,366,-357.1531762295081,1788.8415481961536,1271.5457581967214,1821.7490035393935,-9463.4925,6122.177499999998,-190.6850000000004,523.5193749999994,1450.536250000001,2228.387499999998,4212.374125000012
2024,wind_onshore,19,366,-278.5504986338799,1811.7805593973796,1297.0043510928963,1830.6202400125756,-9633.165,5994.860000000001,-35.581249999999955,698.7562500000008,1517.1912499999999,2139.130625,4562.204625000017
2024,wind_onshore,20,366,-158.51369535519132,1851.3014237358798,1331.6024931693992,1855.5536368287533,-9358.330000000004,6852.5275,30.901250000003074,816.1287500000012,1673.4999999999995,2739.147500000001,4260.2933750000075
2024,wind_onshore,21,366,-191.72837431693983,1875.891770448331,1366.6964207650271,1883.1131224655571,-8272.4975,6903.489999999998,-23.50499999999988,826.0131250000004,1824.5199999999998,2579.63875,4447.733750000004
2024,wind_onshore,22,366,-41.35089480874307,1865.6123830040774,1353.4229166666667,1863.5208265935753,-7735.057500000001,8079.705000000002,63.45374999999876,976.2050000000002,1993.40375,2695.691875000001,5434.392250000001
2024,wind_onshore,23,365,-160.30531506849312,1822.4966845672511,1371.620602739726,1827.0446013393937,-7629.85,6623.734999999997,-51.34000000000378,898.2525000000005,1904.536,2594.7210000000014,4609.292300000015
2024,wind_offshore,0,366,67.47136612021859,660.2233020901751,477.16926229508186,662.7640790254978,-1881.1275,2796.8975,48.152499999999804,353.8406250000005,794.395,1266.3356249999997,2247.790125000001
2024,wind_offshore,1,366,40.09331967213115,643.2710755460902,470.3082103825137,643.641636449704,-1583.64,2764.9325,40.91624999999988,325.1049999999998,825.5225,1181.733125,1901.968625000001
2024,wind_offshore,2,366,36.59220628415298,679.6484865627376,485.2525614754099,679.7050630252571,-2561.54,2653.7875000000004,25.983749999999873,327.133125,832.0299999999997,1222.9700000000003,2177.9787500000048
2024,wind_offshore,3,366,32.477103825136616,671.2699331905131,480.94840163934424,671.1385317933134,-2435.085,2662.0,16.867500000000064,348.7881250000001,814.42875,1170.461875,2145.824875000006
2024,wind_offshore,4,366,24.116639344262286,649.9214773720458,469.7204371584699,649.4809052979826,-2522.0525,2512.0024999999996,6.818750000000023,355.3887500000003,793.8975,1061.7881250000007,2198.0291250000005
2024,wind_offshore,5,366,35.16142759562843,643.5272812155351,459.41653688524593,643.6087259628603,-1997.005,2534.9524999999994,2.339999999999975,320.08124999999995,797.7162500000004,1124.0418750000001,1990.095000000001
2024,wind_offshore,6,366,24.54156420765028,639.4573986094769,463.68706967213114,639.0546331457356,-2160.4925000000003,2370.975,4.533750000000055,343.03125,779.6549999999997,1225.6249999999995,1760.293500000004
2024,wind_offshore,7,366,31.297213114754094,648.9081422782846,465.523087431694,648.7763836677631,-2141.6949999999997,3188.365,30.939999999999728,329.72562499999975,802.1162500000003,1177.506875,1625.2150000000042
2024,wind_offshore,8,366,24.21399590163936,701.3294199254087,502.9221106557377,700.7891159218675,-2190.442499999999,3359.8900000000003,31.837500000000254,358.32375,821.9300000000001,1188.83375,2083.805000000005
2024,wind_offshore,9,366,51.912889344262304,766.2817341361381,540.707206284153,766.993028771025,-2302.9575,3678.7975000000006,38.62625,410.3899999999996,899.2174999999999,1204.4762499999997,2526.249875000005
2024,wind_offshore,10,366,105.43805327868853,870.5581013934874,604.1698565573771,875.7384906889713,-2353.7425000000003,3917.0,48.23125000000003,465.0000000000001,1097.3212499999997,1597.40125,3157.960000000005
2024,wind_offshore,11,366,130.7819808743169,914.4465947645474,638.9974180327869,922.5138304585439,-2059.455,4079.2075,38.12375,493.21937500000024,1181.7887500000002,1806.8137499999998,3100.536125000012
2024,wind_offshore,12,366,132.37450136612023,946.8353825769093,663.6127937158469,954.7621715882541,-2083.5024999999996,4108.7175,32.43625000000001,517.4312500000004,1262.22125,1895.895625,3138.6070000000004
2024,wind_offshore,13,366,134.6879576502732,939.8812693486395,660.8888456284153,948.2109726178628,-2151.5449999999996,4110.09,33.48500000000005,508.7837499999996,1236.50125,1897.3681249999997,3249.753500000001
2024,wind_offshore,14,366,121.90319672131149,926.2285164792444,652.6657240437157,932.9606996267781,-2184.9125000000004,4180.4775,25.968749999999993,470.4068749999999,1260.33375,1900.5106250000001,3099.630750000004
2024,wind_offshore,15,366,60.34209016393445,871.4035668899123,613.6933196721311,872.3019164081692,-2202.91,4497.035,13.469999999999914,381.26875000000007,1132.3412500000004,1599.5974999999996,2733.4625000000037
2024,wind_offshore,16,366,28.421325136612015,881.1207990854094,617.9932513661203,880.3751440390256,-2356.135,4778.6575,-47.933749999999996,380.69687499999986,1036.015,1468.8012499999995,3012.004625000004
2024,wind_offshore,17,366,-19.808176229508206,867.7642087289792,603.3217281420766,866.8042850167967,-2653.9225,4460.58,-54.05624999999981,359.1387499999999,872.4075,1425.6375,2882.8148750000023
2024,wind_offshore,18,366,-59.539781420765024,830.154113292955,589.0893715846994,831.1545571691257,-2985.4474999999993,3657.845,-65.14000000000004,280.31750000000005,857.0637500000001,1432.3850000000004,2567.7431250000004
2024,wind_offshore,19,366,-45.99320355191256,839.3548584252198,601.199637978142,839.4683105698149,-2786.9825,3655.39,-83.50999999999999,317.005,906.91625,1439.0193749999999,2458.0201250000014
2024,wind_offshore,20,366,-32.973367486338816,864.050228037859,623.1354166666666,863.4988105545854,-2833.6625000000004,3904.5725,-87.29374999999936,369.10562500000003,964.9862499999997,1521.1956250000003,2678.478000000009
2024,wind_offshore,21,366,4.842807377049187,911.1176230503402,646.2708401639344,909.8849633433276,-3323.5024999999996,4485.4349999999995,-53.51374999999999,386.3293749999999,1111.69,1627.9474999999998,2711.180500000006
2024,wind_offshore,22,366,45.60439890710384,900.308257236201,653.8858606557378,900.2333520895828,-2873.3575,3595.8325000000004,-16.961249999999836,443.83750000000003,1118.0387500000002,1731.546875,2589.6388750000033
2024,wind_offshore,23,365,112.696404109589,914.4698034907208,676.1695410958904,920.1436797303203,-2419.6,3232.87,66.06000000000006,541.9725000000001,1244.8129999999999,1808.0355000000002,2693.4474
2024,load,0,366,-901.1621281830603,2166.998893238808,1772.240713346995,2344.1730097970963,-8313.682500000003,6465.802499999998,-741.3000000000029,354.1075000000001,1526.7337499999994,2523.0956250000017,4179.427125000001
2024,load,1,366,-913.8859090081966,2213.6253141006714,1812.1649789699457,2392.0568833885823,-8436.045000000006,5962.9825000000055,-795.4050000000025,436.84000000000015,1686.2087500000016,2410.5049999999956,4678.974500000003
2024,load,2,366,-866.2706384289614,2258.0242281851292,1822.7772167622948,2415.6091224357156,-8550.967499999999,5475.144999999997,-713.1737500000017,518.4631249999984,1687.587500000005,2523.4250000000047,4363.868375000025
2024,load,3,366,-756.0826144098357,2222.1275812118834,1760.1796670109288,2344.3592964508543,-8037.057499999995,5414.817500000005,-654.016249999997,603.4725000000053,1771.9812499999935,2811.186249999999,3945.739500000006
2024,load,4,366,-462.67265463661187,2199.9000341277374,1703.9333426311473,2245.084253104117,-7383.972499999996,6127.492499999993,-353.8250000000007,981.0524999999998,2208.873749999995,3127.983749999994,4395.497500000004
2024,load,5,366,-365.80285481693977,2130.643762165275,1690.4914211393443,2158.9467742639904,-6938.977500000001,6150.445000000007,-391.3112500000025,1044.954375000001,2275.5187499999993,3063.787500000002,4267.139499999999
2024,load,6,366,-639.2711586174861,2266.9848912452344,1841.9919288142073,2352.412915564903,-6890.627500000002,7409.725000000006,-584.9625000000015,954.4537500000005,2051.0550000000003,2886.1974999999966,4864.577000000003
2024,load,7,366,-707.5891661393441,2503.544492025898,2017.1316671939892,2598.324939746805,-8046.7874999999985,7546.845000000001,-621.1100000000006,965.3406249999952,2353.4975000000013,2798.619375,4905.6453750000055
2024,load,8,366,-715.21297965847,2480.2411552576123,1978.8540968442624,2578.0454136122194,-8168.392500000002,8792.07,-607.5762499999946,867.4193750000031,2325.7337499999994,3029.8099999999995,4626.894500000002
2024,load,9,366,-233.91290562295134,2347.1664847181855,1813.4540069453553,2355.6004163104794,-6729.287500000006,9215.2025,-80.45500000000538,1331.5912500000031,2601.4912499999955,3161.413749999996,5061.742125000003
2024,load,10,366,-43.682590863388654,2435.6820402560156,1871.985619519126,2432.7445458079137,-7022.815000000002,9209.165,130.98875000000407,1418.88875,2835.44125,3777.963125000002,4853.324125000014
2024,load,11,366,128.5163109207656,2523.209092875396,1979.6463245819673,2523.0349838924403,-7302.252499999995,9328.0075,272.32875000000786,1726.1906250000084,3179.6512499999953,3890.4005092499992,5527.229750000002
2024,load,12,366,433.2098726994532,2694.980592076102,2190.5493262513664,2725.9396803093705,-7996.640000000007,8281.067500000005,619.432499999999,2259.707499999993,3559.484999999997,4483.618124999999,6513.905749999993
2024,load,13,366,514.0026603142079,2767.1454544029257,2267.5490400956287,2810.759982436834,-8732.1175,8020.314999999988,836.0875000000051,2381.659999999998,3789.5187499999993,4600.34,6240.101500000018
2024,load,14,366,504.4773982131147,2831.724821718048,2323.499911874317,2872.4996064758498,-8821.504999999997,8780.670000000006,647.1237499999988,2399.0025000000005,3894.0,4651.1975,6267.5610000000015
2024,load,15,366,319.9866740628418,2947.114021106348,2366.718381713115,2960.429310493522,-9047.637499999995,8809.572499999995,701.078749999997,2329.4918750000033,3664.9174999999996,4490.970000000003,6664.821250000019
2024,load,16,366,-88.23922916666666,3000.319191430932,2338.208953893443,2997.5166413505503,-9145.097499999996,9108.840000000004,461.567500000001,1991.4437499999967,3100.2887499999997,3778.3418749999983,5758.023125000008
2024,load,17,366,-399.31021688251343,2915.1514443553433,2230.306504428962,2938.4243598689354,-9321.082499999997,8733.0775,64.83749999999782,1518.2050000000017,2768.317500000001,3542.470000000001,5586.696000000018
2024,load,18,366,-509.7715937431695,2644.1663650121386,2049.2196630874314,2689.3084740007785,-8392.837499999994,8663.5475,-319.8212500000009,1224.8387500000026,2487.5762499999983,3247.645624999999,5540.075750000004
2024,load,19,366,-683.5475837786885,2467.218783727158,1945.8553670409838,2556.9071586722002,-7308.444999999992,9167.61,-606.1037499999984,924.3782755000011,2162.5899999999965,2950.39625,5606.038625000014
2024,load,20,366,-768.3423323852459,2409.755852630627,1931.694416248634,2526.1447500986433,-7578.407500000001,7191.940000000002,-668.6637499999997,836.7325000000001,1928.2037500000006,2734.166874999999,5310.244875000001
2024,load,21,366,-831.5198086721313,2320.4979024619456,1855.559767830601,2461.9958131020553,-7497.487499999996,7302.422500000001,-633.5562500000015,584.1381249999959,1902.0300000000025,2562.3799999999974,4652.404499999998
2024,load,22,366,-833.4286692568306,2223.125721416332,1774.4966039672129,2371.3683393580122,-7454.232499999998,7227.022499999999,-620.4999999999964,493.31374999999935,1801.8325000000004,2375.1887499999957,4055.591249999998
2024,load,23,365,-791.911736391781,2188.1088049996138,1759.146099224658,2324.183087730597,-6908.357499999998,6926.107499999998,-669.0449999999983,549.7300000000032,1798.1074999999987,2541.4190000000003,3831.865100000001
2025,solar,0,365,-13.667018331506851,14.963136135029997,13.667018331506851,20.250170885614633,-83.08025,-4.3075,-8.3725,-6.431286999999999,-5.68,-5.398999999999999,-5.0262492
2025,solar,1,365,-12.52468744109589,13.976408716560686,12.52468744109589,18.752936250774948,-69.5985,-4.2,-7.614999999999999,-6.158202,-5.584999999999999,-5.319799999999999,-4.96566308
2025,solar,2,365,-12.167701306849315,13.764529365547908,12.167701306849315,18.35745486278229,-60.344750000000005,-4.37,-7.2225,-6.05,-5.511219199999999,-5.2603,-4.99456384
2025,solar,3,365,-12.114108194520549,13.872171853574544,12.114108194520549,18.40275914665681,-68.19,-4.385,-7.169716,-6.12,-5.609999999999999,-5.295693999999999,-4.921979879999997
2025,solar,4,365,-12.529334546575344,13.506834402368122,12.529334546575344,18.409752279648057,-68.3529,-3.165,-7.614247,-6.2225,-5.5598931999999985,-5.29,-4.519199999999999
2025,solar,5,365,0.08735426575342631,30.03486851075609,17.944241569863014,29.993823841926414,-139.39750000000004,141.615,-7.083575,-5.2975,34.57000000000002,74.90810000000013,105.22882000000007
2025,solar,6,365,-1.8409839328767155,140.7018687403007,74.26994889178081,140.52105425600203,-594.0475000000001,651.77025,-9.165,8.977296000000024,138.40530560000025,256.9045500000001,403.77822
2025,solar,7,365,42.02003352602739,422.2332325324685,282.0525505205479,423.74301769250997,-1584.7574999999997,1514.7685,0.5200000000000955,245.09117,488.17778380000016,775.7740500000001,1145.9981704000002
2025,solar,8,365,95.55177762602744,1021.0489876302099,769.1615647356163,1024.1166440106156,-3542.982500000002,2845.031101999999,154.17672200000004,675.6576659999992,1336.4367000000009,1693.3580000000006,2490.4156075400033
2025,solar,9,365,-10.98594505616455,1734.6990645089697,1344.470596541096,1732.355969284749,-5603.517500000002,5211.037499999999,83.9074999999998,1052.6239210000003,2193.4282245000013,2738.7648770000005,4073.088427340002
2025,solar,10,365,-176.58742323287672,2234.536666011005,1758.2296559643837,2238.449766135672,-6808.289999999997,7396.624999999999,-162.1628839999994,1222.4974999999995,2568.693242700002,3461.7924367000037,5149.617586640001
2025,solar,11,365,-167.22931759041094,2531.634184903235,1975.3593288726026,2533.6885989520006,-7174.477500000001,8803.64281,-297.6288820000009,1289.66,2984.045834700002,3708.8893056000015,6488.201350239997
