utc_timestamp,hour,horizon_hours,objective_value,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,forecast_net_load_mw,reserve_margin_mw,risk_adjusted_net_load_mw,battery_charge_mw,battery_discharge_mw,battery_power_mw,soc_before_mwh,soc_after_mwh,net_load_after_battery_mw
2025-09-21 18:00:00+02:00,18,24,8.451256064459994,49367.1275,1868.2275,14316.9975,5707.92,27473.982500000006,4983.403915909441,32457.386415909445,5.653874167073299,13.45066837551174,7.79679420843844,55.078297022365994,46.290879182735296,32449.589621701005
2025-09-21 19:00:00+02:00,19,24,8.746976111419777,50005.205,83.1225,13138.9175,5576.4925,31206.672500000008,4698.1931653906595,35904.865665390666,7.656800896768102,16.142018026396872,8.48521712962877,46.290879182735296,36.573242105212195,35896.380448261036
2025-09-21 20:00:00+02:00,20,24,9.01412855375181,49325.065,0.0,12344.685,5518.5525,31461.827500000007,4509.192804166396,35971.020304166406,4.100299779538688,7.048722581541315e-07,-4.10029907466643,36.573242105212195,40.46852617588433,35975.12060324107
2025-09-21 21:00:00+02:00,21,24,9.2465905906341,47444.285,0.0,11635.4275,5530.805,30278.052500000005,4411.7075818158955,34689.7600818159,2.514754262326214,5.452686713829317e-07,-2.5147537170575425,40.46852617588433,42.85754216941068,34692.27483553295
2025-09-21 22:00:00+02:00,22,24,9.448263251862972,45400.245,0.0,11165.1,5546.1125,28689.032500000005,4328.27652043986,33017.30902043986,8.144121088273835,18.07770603567917,9.933584947405336,42.85754216941068,31.565292948905267,33007.37543549245
2025-09-21 23:00:00+02:00,23,24,9.580575873016713,42981.28,0.0,11088.3225,5597.8525,26295.104999999996,4330.554890984188,30625.659890984185,6.016261164139992,3.355345258473113e-07,-6.016260828605467,31.565292948905267,37.28074071040982,30631.67615181279
2025-09-22 00:00:00+02:00,0,24,9.69982071762665,39427.5475,0.0,11291.5675,6009.3625,22126.617500000004,3617.7322642363424,25744.349764236347,4.948364516629624,1.0668130483902827e-06,-4.948363449816576,37.28074071040982,41.981685910010654,25749.298127686165
2025-09-22 01:00:00+02:00,1,24,9.875605164459643,38316.1225,0.0,11032.705,6086.325,21197.092499999995,3641.423965533303,24838.5164655333,3.551680537865642,5.150589303634712e-07,-3.551680022806712,41.981685910010654,45.355781895149164,24842.068145556106
2025-09-22 02:00:00+02:00,2,24,10.042432584735145,37765.15,0.0,10878.755,6170.845,20715.550000000003,3675.0677692184186,24390.61776921842,2.7314255755781134,1.706286923832533e-07,-2.731425404949421,45.355781895149164,47.950636017841205,24393.34919462337
2025-09-22 03:00:00+02:00,3,24,10.206548561463539,37863.3575,0.0,10926.4775,6142.43,20794.449999999997,3674.7829013668843,24469.232901366882,2.3004831433237367,2.717581803304832e-07,-2.3004828715655563,47.950636017841205,50.13609472642757,24471.533384238446
